AccountId,InstrumentId,Direction,Quantity,EntryPrice,TotalTradeValue,HourOfDay,DayOfWeek,TradeSucceeded,Suspicious
9,9,1,157.64784710349963,3.3374907724296263,526.1482350013266,22,3,1,0
5,4,1,118.86038687187944,153.33300435594407,18225.22021797509,4,2,1,0
5,5,0,3.263386161258345,51.90883481582232,169.39857318499998,9,0,0,0
5,2,0,89.08293613623873,25.387165308370164,2261.563225845675,8,3,1,0
1,8,1,42.62483347840645,35.26293504427705,1503.0767342221725,12,4,1,0
1,2,1,21.83957761400549,24.354844247299702,531.899511215917,7,3,0,0
8,3,0,118.54627222755248,26.60340182880596,3153.7341153765988,21,6,0,1
8,9,0,31.269378805441,45.26959339783425,1415.5520643251698,12,0,0,0
6,2,0,244.0023065871769,3.10656420865465,758.0088324729024,21,4,0,0
4,6,0,35.393452198907646,9.641455917654673,341.2444091493859,17,5,0,0
2,4,0,81.00869210878358,12.876371080948411,1043.097980374995,22,3,1,0
2,7,0,175.88789878467412,26.17142489360381,4603.236932736887,8,6,0,0
9,6,0,51.43624342921496,23.185774421585226,1192.589137243523,8,3,1,0
5,9,0,176.40934819360265,64.04351311449918,11297.874404557242,1,0,1,0
4,9,0,128.62550086602508,14.999837301042964,1929.361585755537,6,4,0,1
1,4,1,253.66120680320336,2.938274651266386,745.326293959493,4,4,1,0
7,1,0,39.42797420909786,2.851922318699461,112.44551962803293,20,3,0,0
3,2,0,11.096291849516914,0.5688782749604268,6.312439365810626,5,5,1,0
6,8,1,56.27322604734001,1.938393125326314,109.07963451009756,12,6,1,0
5,8,0,154.090800431413,97.82958588321388,15074.639194618088,23,2,1,0
5,2,0,59.86284291070806,59.74122519286088,3576.279579013466,17,0,0,0
5,4,1,30.37950997634653,275.21993910004755,8361.046885579379,2,0,1,0
1,1,0,2.7991304308789253,1.0260934286163348,2.872169340964875,9,1,1,0
1,7,1,37.54556350395482,94.52428571209764,3548.967571869531,22,4,1,0
3,4,1,124.96018591413116,59.54564441919308,7440.834796999114,2,4,1,0
4,8,0,15.97155171172929,51.130144937710575,816.627753900858,0,1,1,1
5,9,1,41.68487267932413,22.04415882271492,918.9079538476708,5,3,0,1
2,9,1,2.0438920627066577,23.638565971658178,48.31467736323984,22,3,0,0
8,3,1,127.9253270033934,93.39786580888703,11947.952525020932,15,0,1,0
2,5,1,212.5971856463329,62.498023653560765,13286.90393720496,16,3,1,0
9,6,0,84.05533967721317,55.48112096891554,4663.48446871475,15,2,1,0
2,6,1,2.6212675841309685,1.5564421206553305,4.07985127744988,9,2,1,1
9,8,1,24.54215132254908,10.186635554906164,250.0019512561657,6,2,1,0
7,6,0,57.708853800611,164.3369402778219,9483.696460532565,7,1,0,0
8,6,1,88.57159909252967,30.29082395875608,2682.906715857336,2,5,1,0
2,4,0,68.57274598339097,76.02403674685725,5213.176960474223,4,6,0,1
7,7,1,247.5345064719613,24.65953733338257,6104.086403645758,18,2,0,0
6,8,0,279.0937091155028,72.26462670899804,20168.60270606149,6,1,0,1
4,3,1,11.333944340873677,6.346948132088135,71.93595686349907,17,0,1,0
7,7,0,14.895356615716423,2.152057105982959,32.05565805100281,21,0,0,0
4,3,1,44.32525120226088,31.38450764898782,1391.1261854006632,17,5,1,0
2,8,0,54.68585519368526,44.78106577286425,2448.89087827375,5,2,0,1
7,1,0,88.20504115181168,19.556065547733727,1724.94356640538,4,1,1,1
8,1,0,148.350925280243,62.93986683285762,9337.187481669704,5,2,0,0
2,6,0,14.591368701072838,34.241061770534955,499.6239570100855,5,5,0,1
5,9,0,162.2724266822722,131.77497658494332,21383.44522643835,21,5,1,0
1,4,1,94.16811411485062,4.44104251753648,418.20459858027874,21,3,1,1
7,6,1,395.7253703756675,3.444377658856684,1363.027624764736,22,1,0,1
8,5,0,105.31639251927596,117.7580932959668,12401.85757587956,10,1,1,0
6,1,0,125.91032925296956,55.29803100331582,6962.593290668413,16,1,0,0
5,6,1,21.717249659865285,55.60285656299615,1207.5411177802664,8,1,0,0
6,9,1,146.47401511013084,1.3970994469031062,204.638765496041,21,3,1,1
2,3,0,8.258429392608777,138.76981337634425,1146.020705594036,15,6,1,0
1,3,1,106.8656777324628,73.88213228500733,7895.464138956778,9,2,1,0
7,2,0,5.717678808384956,72.26291691236403,413.17614866190667,14,0,1,0
7,4,0,12.242283185599543,121.48096269053312,1487.2043469167593,7,5,0,0
2,3,0,11.413924095307465,43.15564918250382,492.5753040528162,13,4,0,0
2,2,1,5.39115240377506,25.098777618602604,135.3113352903451,15,4,0,0
1,1,0,38.73387628496239,32.761670726187766,1268.9865007968308,18,1,1,0
8,3,1,500.0,75.08317387761107,37541.586938805536,2,1,0,0
8,6,1,42.8056433958282,73.20846721168114,3133.735541018404,12,0,1,0
1,9,1,143.0354565230044,47.0274578073245,6726.593896586987,8,4,0,0
8,5,1,14.192885667473606,12.300165290704026,174.5748396619895,11,1,1,0
9,3,0,60.60361223586529,85.43090366867453,5177.421358895913,4,5,0,0
4,5,0,20.470930537010787,52.09858927581541,1066.5066021414725,20,5,1,0
1,5,1,21.331348770919885,12.504032257037402,266.72787311769736,18,6,1,0
1,5,0,10.50161711445793,32.758328123160545,344.01541925921134,6,3,0,0
3,7,1,56.571159748655134,294.0199701528243,16633.05070081024,6,4,1,0
5,5,0,7.854000144669292,19.90311674961344,156.31908183083374,18,3,1,0
5,7,0,240.58517617873343,6.196629856323683,1490.817285698033,7,0,0,0
9,9,0,59.40266721446794,1.095280126359354,65.06256085274511,5,0,0,0
2,5,0,182.36597647126868,10.205808597279546,1861.1922505217533,2,6,1,0
2,2,0,388.5597734051599,10.349136316851538,4021.258062214945,21,4,0,0
6,5,0,113.25181884160564,97.62051718419865,11055.701127368717,0,5,0,0
9,8,1,231.78079462518767,8.48930766634917,1967.6584767241088,5,2,1,0
1,4,0,14.545074153121988,99.26148619851158,1443.7656773064457,22,4,0,0
9,2,0,177.1919465350599,4.535447052265341,803.6446915975954,19,3,0,0
9,3,0,31.637971653817075,118.56691743668236,3751.216772942226,19,2,0,0
9,9,1,63.97922865301619,14.809474702671894,947.498768233304,18,6,0,0
5,9,0,104.0105623228566,47.272856037233566,4916.87633904011,20,3,1,0
9,8,0,233.86641088168992,8.70143299245848,2034.972903473788,12,3,0,0
4,8,0,241.9049259200808,24.71937627193164,5979.738885852227,16,3,1,0
2,8,1,9.66236568938374,4.483534838776516,43.32155319335086,21,1,0,0
6,8,0,45.34305073828544,43.31889374810699,1964.2107971468108,17,2,0,0
4,8,1,157.5883253225702,21.22303078006548,3344.50187889988,19,1,1,0
6,1,1,121.4551526323962,95.57787991019995,11608.42599277417,5,1,0,0
3,6,0,2.670589402840585,10.033430669279852,26.795173619514497,10,3,0,0
6,9,0,59.76359392552018,16.42437449584068,981.5796478500928,5,0,1,0
2,8,1,176.75729073345764,9.755428811388605,1724.3431666441645,6,5,0,0
2,3,1,133.82070623168312,41.48533254350114,5551.596499227549,0,4,0,0
9,1,0,53.07729084895001,5.924943676999742,314.4799588077626,21,0,1,0
7,2,0,132.86336467639362,10.496376277951136,1394.5838691980691,23,3,0,0
3,2,1,80.1201786770927,56.73632278377585,4545.724318917326,7,4,0,0
1,7,1,243.7591837052028,3.866439870449653,942.4802266660574,13,5,0,0
8,6,1,88.46156617713818,67.96581266824239,6012.362235134701,21,4,1,0
6,2,1,51.20500043380106,5.509356646439703,282.10660947090975,19,5,0,0
7,8,0,198.7195138217757,44.03275933809695,8750.168527897878,0,3,1,0
9,9,1,5.115524318720432,306.18025868933347,1566.272559237398,4,1,1,1
5,7,0,230.77046117703412,9.551543053376824,2204.2139953800665,4,4,1,0
1,4,1,119.18690659897608,15.12870847733408,1803.1439642511543,13,5,1,0
7,1,1,282.3559717818801,114.3487060333741,32287.04001405388,6,4,1,0
5,4,0,28.8355457960865,49.21329551185987,1419.0922365085737,16,4,0,0
3,4,0,118.71857147518963,33.91601212444161,4026.460509548919,10,4,1,0
9,8,0,165.79102783632146,41.35737384313499,6856.681518064345,21,2,1,0
1,4,0,121.10060792059927,17.513016981439343,2120.8370029760827,6,1,0,0
1,4,1,23.614483072153885,96.66215942394408,2282.626927434568,0,2,0,0
1,2,0,32.23971522936364,68.37736454297794,2204.466760999995,14,2,1,0
3,7,0,83.64226897291547,51.42630128432602,4301.412524305786,18,5,1,0
6,4,0,59.194638941581815,134.22346999564832,7945.309843878642,9,3,1,0
3,6,1,132.84677712439392,43.15063510831439,5732.422805010289,8,1,0,0
8,3,1,47.59037068690768,35.85940390403119,1706.5623244043886,12,0,0,1
2,7,0,196.24091653668307,185.85037282994745,36471.44750283314,23,6,1,0
9,6,1,56.54937381010016,11.534479639383504,652.2676008324872,12,1,1,0
3,3,1,4.086499618938907,7.6557043003488605,31.28503270608457,5,0,0,0
5,4,0,1.7516599652257678,8.85373943134398,15.508740904426006,7,5,1,0
8,5,1,104.05582699082214,227.5436085917133,23677.23836848667,11,5,0,1
2,9,0,77.77319440466867,52.813724083881695,4107.492030410263,1,4,1,1
6,6,0,78.25132768673451,18.25861017203212,1428.7604876760297,15,5,1,0
5,4,0,156.06906826551244,14.3160036430135,2234.285349850799,11,0,1,0
9,7,1,47.115666916439295,2.915290715055625,137.355866295149,22,6,0,0
5,2,0,500.0,7.075144247311817,3537.5721236559084,17,0,0,0
2,4,1,291.0107034657329,119.39221738513244,34744.413169581094,2,5,1,0
5,5,1,1.304650388331324,68.78573828992344,89.74134017160543,17,6,1,0
4,4,1,226.0894050913096,141.98750745285994,32101.871090414985,10,6,0,1
7,4,1,114.11534174598404,27.559030157254405,3144.908144582967,4,0,1,0
6,9,0,69.73366176412999,45.96943202975564,3205.616824652144,12,4,1,0
2,2,0,87.40636627593969,33.05058106981091,2888.831194620531,9,4,0,0
5,6,1,184.42578890517808,106.59378337591276,19658.642591490367,20,2,1,0
7,8,0,301.6698375714317,237.6944573917901,71705.24835301092,21,0,1,0
7,8,1,82.17390777150527,134.985658285905,11092.299034461885,14,1,0,1
5,7,1,20.00271158344536,45.57210624232261,911.5656974153088,5,3,0,0
9,4,0,102.09681026570998,3.189712025861207,325.65942350660504,15,2,1,0
4,7,1,7.928021419988005,48.05481023322967,380.9795648625036,22,0,0,0
3,6,0,100.82380985737557,5.104262124123756,514.6311538648574,7,2,0,0
4,6,1,165.3451466059339,7.472672417711955,1235.570116444702,19,5,0,0
5,2,1,43.59213823279279,10.619126603252113,462.9104348004934,2,5,0,1
6,8,1,7.384507898796103,22.58802624552265,166.8014582282757,4,5,0,0
3,8,1,117.83899488117912,44.798245853919305,5278.980263865801,14,0,1,0
2,7,0,41.44989156026083,20.289783699982795,841.0093341454347,2,0,1,0
4,9,1,28.64783330775452,30.09837665044777,862.2532771160386,14,2,0,0
5,8,1,116.85469715520644,2.422185446558028,283.0437468112867,1,0,0,0
4,9,0,349.2867667913952,48.34734313893991,16887.08716795446,11,6,1,0
3,9,1,136.77567588295202,53.50587234546691,7318.3018537581875,4,0,1,0
8,6,1,67.59952014816446,5.234156592810487,353.82647405434034,8,3,1,0
4,2,1,91.75683537458792,76.88311554845113,7054.551376464651,21,1,0,0
2,7,1,15.34763007387146,52.129496663694006,800.0642307314921,3,4,1,0
2,3,1,167.77878782156915,33.64070815623151,5644.197235911697,22,3,1,0
1,7,1,92.7086321651851,40.244162645757086,3730.981271521376,20,4,0,0
4,9,0,337.64188605088776,34.96286391763555,11804.927314890998,6,4,0,1
9,2,1,388.65194188367343,2.76469291639698,1074.5032706697227,15,1,1,0
7,6,0,43.78643804885336,66.42948078092465,2908.710344831452,12,6,0,0
7,6,1,446.9410634912028,35.85259546087468,16023.9971442032,1,3,0,0
7,9,0,314.26911985499515,9.486880603812162,2981.4336175294734,1,0,0,0
8,9,0,102.11845892259524,57.08604066328677,5829.538498527452,8,1,1,0
1,5,0,40.56617701336073,59.38293136776242,2408.938505436902,14,0,1,0
8,5,0,139.97453037922713,12.007839802950915,1680.7917372870456,3,0,1,0
4,9,1,31.640702017574867,79.6032530868155,2518.702810549526,16,5,1,0
4,8,1,99.38304614395062,30.48671338659668,3029.8624432775346,8,0,1,0
4,7,1,2.488878597566498,9.9597322545765,24.78856444590817,14,0,1,0
6,8,0,99.042931057672,53.59170286560009,5307.879332180873,0,3,0,0
7,6,0,302.84266520922085,45.40707195405079,13751.198689911604,1,4,1,0
6,3,0,26.80664465689746,9.340962362235183,250.3998587978921,8,4,1,0
1,7,0,150.58867228409366,102.92272581385453,15498.996628168165,10,3,1,0
8,8,0,34.73238731089631,96.39075919160308,3347.881181434097,18,4,0,0
7,8,0,123.04870499055298,90.46906768760748,11132.10162066278,0,5,0,0
6,1,0,120.38807081453376,25.47697746930602,3067.1241677150942,18,1,1,0
6,7,1,20.424542816752258,87.0408026075786,1777.7685996629707,8,0,0,0
5,3,0,90.9136163001751,93.15052210942213,8468.650825216979,1,0,0,0
6,2,1,196.0194356107794,283.3282669089498,55537.8469720726,4,6,1,0
9,2,1,48.21297656623352,158.0357920933087,7619.375940820844,16,5,0,0
9,8,0,123.88298169605224,24.131942731277974,2989.5370196690897,0,0,0,0
8,9,0,112.21778949150044,11.045068957505878,1239.453223192501,13,2,1,0
9,3,0,29.775126612700063,17.298224795204973,515.0568334521757,11,1,0,0
8,3,0,250.891528171064,34.13818644970557,8564.98176735534,22,2,0,0
8,6,1,82.89945882008652,81.85526594285416,6785.75724823687,9,3,1,0
1,1,0,43.89587966350735,64.18401069478648,2817.4136097796163,18,2,1,0
5,6,1,17.95554368764756,77.49075050534822,1391.388556087377,14,4,0,0
4,3,0,64.14248478200736,23.8958527374709,1532.739370566316,0,4,0,0
2,4,1,130.97535486441257,14.178171239065772,1856.991009365048,0,1,1,1
8,9,1,97.72098636335728,1.221278190624597,119.3445094118919,10,2,0,0
3,3,1,129.84760281669526,49.199528512856425,6388.440837106055,10,2,0,0
4,1,1,156.90676309626684,79.24646970113905,12434.307047612114,4,0,0,0
7,3,1,58.1614332678132,109.97457959418549,6396.27917222303,2,1,0,0
9,7,0,73.43154517443207,32.33588368003829,2374.473903205913,10,0,1,0
2,7,0,429.9312660907146,131.30907376269977,56453.87633199655,3,1,1,0
3,5,0,344.362678677695,11.308159142826224,3894.107973337306,5,6,1,1
4,1,1,53.58308733519328,36.116249453327725,1935.2201486772865,17,1,0,0
1,8,0,115.57527207374216,12.025152010699236,1389.810215364672,6,2,0,0
7,8,1,31.14150560148068,10.417396947018103,324.413425378412,20,5,1,1
2,2,1,16.569755909319504,153.2950046107185,2540.0608085176136,23,0,0,0
5,3,0,146.27488123288958,85.11624093771348,12450.368034154057,3,3,1,1
1,4,1,57.30201731184379,0.5935033887586341,34.008941457285204,13,0,1,0
3,1,0,19.48632403269768,15.633791186787445,304.64512092527326,7,3,0,0
2,4,1,142.2327521766294,11.479165295633242,1632.7132726883676,19,4,0,0
1,5,0,246.7110266525059,7.957652383387082,1963.2405892491872,10,1,1,0
7,3,1,270.7153110474414,59.76922768508195,16180.445063832303,13,6,0,1
5,2,0,90.71667534021763,41.83215488106924,3794.874013127659,20,0,1,0
1,6,0,65.32365688546253,30.250823831286056,1976.0944364575032,2,1,0,0
6,8,1,15.299569759820168,10.505015424876277,160.72221632088147,10,5,1,0
5,7,1,157.40215625492576,16.26006360222647,2559.369071832682,3,0,0,0
3,1,1,290.63149150990785,22.01067368062394,6396.994920937608,8,4,0,0
7,4,0,220.23815743733883,76.96824125705656,16951.3436356467,4,0,0,1
9,3,0,139.34537462161757,226.36156251645275,31542.436728789813,12,4,1,0
9,6,1,1.0,10.165640257204602,10.165640257204602,19,1,1,0
9,9,0,52.382791269796826,20.891259171906743,1094.3424685652196,3,6,0,1
2,9,0,52.884393579296784,16.439201595748486,869.3772073189667,6,2,0,0
3,7,1,224.77961287035532,2.253393242558049,506.5168607068731,1,5,0,0
7,9,0,6.790494590591904,12.37301974810508,84.01892366879434,19,6,0,0
5,8,0,75.76272156892998,115.94280930147902,8784.1427790275,18,3,1,0
2,5,0,14.63380823796389,92.53032810485308,1354.0710776823007,6,1,0,0
3,9,1,108.55793306276524,9.171947949651765,995.687711573463,19,5,0,0
6,7,0,157.14462628190148,22.798173764832075,3582.610496184388,23,5,1,0
7,5,1,102.71083660311766,18.611410370417897,1911.593529509562,20,2,0,0
9,8,0,158.27236424324778,7.993229125910892,1265.1072716959056,8,1,0,0
1,7,0,93.52093092739186,48.67060271334186,4551.720074548975,18,1,0,0
7,9,0,21.05224219964268,40.74289401110109,857.7292726360715,19,0,1,0
8,1,0,48.23410528389415,27.842721813537587,1342.9687753443482,1,4,0,1
3,9,0,314.35090213829204,96.723210065563,30405.02834182126,20,6,0,1
4,7,1,33.99230617645624,48.3412341545369,1643.2300323287818,15,4,1,1
6,1,0,6.492513907889687,15.006203205295412,97.42798301499926,5,0,1,0
7,1,0,48.58565858001665,23.39666766332441,1136.742507000396,18,0,0,0
4,5,0,45.619085649218064,8.135166723974253,371.11886755165017,17,1,1,0
8,8,0,63.546111344803926,44.747659392368426,2843.5397461668053,16,4,1,0
5,9,1,82.16703855893896,44.17049984918324,3629.3591642754463,10,6,1,1
1,6,0,488.2673109818899,102.08173983635346,49843.176610249175,22,1,0,1
4,8,0,141.15462930628428,96.83349397190172,13668.4959460361,3,6,0,0
3,6,0,3.6550675705898015,90.68247592245604,331.4505769649597,23,6,1,0
9,6,0,124.72712244867137,39.80911118924608,4965.275885873869,7,2,1,0
8,4,1,173.85889039636467,52.78048641460049,9176.35680262284,23,2,0,0
1,5,1,225.98200806462185,74.70332110380458,16881.606512134,17,6,0,1
6,2,0,55.16582136590454,4.80819290676295,265.24791098729423,12,0,0,0
9,3,0,37.63319810736262,17.87647224445342,672.7488214362849,20,4,0,0
7,3,0,182.8370297688203,9.261686221224842,1693.3791993395591,7,2,1,1
4,5,0,150.33470056902203,35.817483866703284,5384.610712236616,9,6,1,0
1,5,0,76.79622179363864,90.90556955006656,6981.204281443953,17,4,0,0
2,6,1,12.543033431694507,13.114491389132755,164.4955039335619,17,6,0,0
5,5,1,105.48672269904372,65.63426791752676,6923.543819370886,16,4,1,0
5,6,0,6.792297948935511,26.028985056436188,176.7966218117046,15,3,0,0
8,8,0,10.576815950014108,116.69083837005248,1234.2175204928892,5,2,1,0
6,2,0,40.21808655296296,49.28063924015198,1981.973014345775,13,2,0,0
8,4,1,46.39030705412338,187.65064813475712,8705.171185876648,4,1,0,0
2,6,0,61.98484651338,14.096252181316348,873.7540278727919,14,6,0,0
3,5,0,41.42177397059224,128.8237216925626,5336.107081999808,12,1,1,0
6,1,1,3.437216802009972,22.08486421205553,75.91046633978598,15,6,1,0
3,9,1,17.128154393011535,48.63875042483355,833.0920267597045,15,5,1,0
6,3,0,12.229415704235892,9.588798266748906,117.26540010812896,16,4,1,0
6,2,0,56.41975657575641,71.31107117282697,4023.3532767273377,23,6,0,1
2,9,0,23.84208156850547,191.40807386773145,4563.566910024973,23,0,0,0
7,7,0,34.74961877519163,77.42328317402423,2690.4295746210505,4,1,1,0
2,5,1,63.78401324626935,47.8291775005014,3050.7368912501493,10,1,1,0
6,6,1,26.861417227013995,29.72974722367086,798.5831442286839,14,5,1,0
1,4,0,28.22688893811656,21.17404418597147,597.6773936081893,2,5,0,0
3,1,1,179.0625177100085,27.151311877208634,4861.782263862636,7,4,0,0
2,4,0,79.42653035948852,19.89630336871566,1580.2943435568882,2,5,1,0
7,9,1,194.3229905180072,89.40128253211527,17372.72457778592,3,2,1,0
4,1,0,72.26293710878154,111.7982759503814,8078.871783872616,13,1,1,0
8,3,0,239.9803649247443,149.4454658572075,35863.977432761065,22,0,0,1
6,5,1,29.40249077593146,27.095378567324417,796.6716183961272,22,4,0,0
4,7,1,95.88591292372628,39.5070512244398,3788.169673579828,19,2,0,0
5,9,1,69.96317074409737,43.00679494572545,3008.8917379441737,5,3,1,0
9,6,1,250.94976657427583,52.64680229737261,13211.702747407704,23,0,0,0
7,3,1,54.21091878762695,0.1229681323241003,6.666215434887968,22,5,0,0
9,7,0,192.9807193254714,92.476740474741,17846.227897690453,3,6,0,0
7,4,0,82.98929924266419,15.608346690081843,1295.3257541464493,11,2,0,0
1,3,1,123.28626317687343,31.948488991314523,3938.8098218866458,1,4,1,1
8,7,0,217.94218289320787,92.12157111183384,20077.176299664945,17,6,0,1
4,7,0,500.0,288.11530727744065,144057.65363872034,13,3,0,1
3,4,0,131.35628393882322,79.2088595954337,10404.581451488171,7,5,1,0
7,7,0,37.763880517204775,1.2573391964343856,47.4820071837464,7,5,0,0
3,2,1,35.52645009271568,23.0029952796034,817.2147637838043,11,0,1,0
8,1,0,36.97657196033985,14.198490978703465,525.0115234022647,0,1,1,0
6,2,0,10.30391236183674,166.3951149661259,1714.5206820487103,0,1,0,0
5,4,0,5.508879549116167,15.34181182276591,84.51619339682375,3,0,0,0
4,8,0,86.95094325129247,143.54333257166635,12481.228164540364,16,1,0,1
8,3,1,166.38335257336243,138.6434488769019,23067.96183647252,9,4,1,0
8,6,0,3.680355823538763,91.44513472541864,336.5506341209812,0,0,1,0
1,6,0,83.61733264255834,5.161016302595057,431.55041694775736,10,0,1,1
9,9,0,46.48348046217285,0.1,4.6483480462172855,20,6,1,0
5,9,1,223.01267902605937,78.96558594144349,17610.326871663845,16,5,0,1
4,4,1,15.71064608750052,92.67080577714714,1455.9182322082577,9,1,0,0
6,9,0,82.88111426598536,163.74809937764795,13571.624935356764,5,5,1,0
6,6,0,353.7728938675377,12.319496556370696,4358.303947738426,3,0,0,0
2,2,1,42.3170375094518,66.05276700527955,2795.157418965495,12,3,1,0
8,6,0,135.39313827762592,36.60109709091845,4955.537399543534,10,0,0,0
7,2,1,214.09013299914665,19.910738164483003,4262.69258174535,4,1,1,0
1,8,0,20.605362269726506,46.60716233987009,960.3574643769772,13,1,1,0
5,4,0,489.6482876097156,39.7257166367845,19451.62912527032,1,1,1,0
6,5,1,165.75083271402403,17.286354497702174,2865.2276525839497,2,1,0,0
4,8,0,14.799463501151214,15.630337177288666,231.3206045659705,2,6,0,0
2,8,0,37.23466787392413,33.333074595051734,1241.1459617634894,10,4,1,0
4,6,0,98.07493584896282,32.12617382107348,3150.77243657441,8,6,1,0
1,4,1,216.2108298398738,17.980584252091273,3887.5970421504207,18,1,1,0
7,1,1,21.670870267286727,15.307997627402049,331.7376306353628,9,3,0,0
2,7,0,131.38084389472277,154.29095599243655,20270.876003609847,20,0,1,0
2,8,0,31.55988284089562,99.15950107027732,3129.4622363396165,5,2,0,0
9,9,0,163.68936484030775,84.85313899430824,13889.556426684663,21,2,0,1
5,2,0,115.02488860037955,12.05797902953448,1386.9676946179163,5,4,1,0
2,1,1,74.00481032744783,10.492307434373204,776.4812215780596,0,2,0,0
9,4,1,104.94392332651684,82.86029726114265,8695.684682585748,21,1,1,0
9,5,1,209.10708651658567,10.208383608285756,2134.645354372305,0,2,1,0
1,1,0,48.84541742866913,35.01220881367538,1710.1859546037022,21,6,0,0
3,5,0,146.64211863406663,12.514291308904385,1835.122190741626,21,3,0,0
4,6,1,17.30511816628426,23.746369246636903,410.9337258332702,18,5,0,0
7,3,0,120.79325184629184,96.02087292170071,11598.67348533178,2,1,0,0
4,7,0,138.8927274082074,111.01263961552806,15418.848292985103,5,2,0,0
2,6,1,58.51859039726578,285.3782441746088,16699.932579144832,1,1,0,0
7,4,0,157.80463504299286,144.0347880983933,22729.357169361767,14,4,0,1
6,3,1,81.44188677158132,55.62299494736492,4530.041656399533,11,3,1,0
3,5,0,275.3168876735844,28.257578599952566,7779.788593330623,20,0,0,0
6,3,0,11.930893971259051,2.9711746104595336,35.44876924748961,9,5,1,0
6,9,0,14.020668146188598,46.84586439701569,656.8103187319084,18,1,0,0
5,9,0,184.78692413680093,11.829215119149438,2185.8842768201657,20,3,0,0
4,6,0,184.7449411985864,94.9014478369848,17532.562400304476,12,4,1,1
1,6,1,63.71917979097397,39.803187515477816,2536.226461552581,2,4,1,0
6,4,1,332.3187165331485,66.11936751017224,21972.703348964,17,3,1,1
2,4,0,113.75277225391672,55.965506134229145,6366.231473362147,19,2,1,0
3,2,0,406.59464388647706,21.334273170393505,8674.40120229297,4,3,0,0
8,4,1,76.01322017024263,71.165773203745,5409.539587121823,21,6,0,0
6,8,1,22.516226786205337,92.6951211395992,2087.1443695539924,12,2,1,0
3,2,0,58.76942978205243,68.15437407077597,4005.3937012922033,13,2,0,0
7,9,1,393.6666269020688,74.98587133667128,29519.43503441991,14,3,0,1
4,1,1,46.26927438611886,22.315569182623467,1032.525193593223,17,4,1,0
9,2,1,314.6937402258939,143.8423214203237,45266.27813053688,13,0,1,0
5,2,0,159.4654466427375,27.63206864658625,4406.36016839066,18,0,0,0
3,6,1,58.35868863584427,113.67569841757155,6633.964689413193,2,3,1,1
2,7,1,78.0604544894603,97.52933980992027,7613.18459161939,21,1,0,1
2,3,1,93.50635366894332,6.63835426071744,620.7283012823818,0,3,1,0
3,9,1,109.59141860137916,169.4692110184937,18572.3712447732,22,0,0,1
2,5,0,7.980022174200608,280.5376362442634,2238.696557927046,23,5,1,0
4,5,1,271.1878305195073,46.5888154357755,12634.319784501691,6,3,1,0
2,4,1,90.88180051266887,76.41826004520796,6945.029064953844,19,5,1,0
9,9,1,267.5813719141423,135.66849444306698,36302.361868602056,6,5,1,0
2,8,0,99.93964856266076,1.0113797930776511,101.07694108355702,16,6,0,0
9,4,0,56.39020666845788,132.9558768528766,7497.409373519747,14,5,0,0
6,4,0,83.68513096861,49.35794719984825,4130.526275761038,12,4,0,0
1,2,1,176.9039185025254,88.14589097169562,15593.353512789334,23,0,0,0
4,9,1,39.47118790477172,38.90500911144805,1535.626925074822,14,0,1,0
1,3,1,313.407653406127,37.80925228090678,11849.70903439925,2,0,0,0
6,4,0,62.72755443010926,113.90350566000156,7144.888351068005,16,4,1,0
4,7,1,312.89666153855865,35.41019901802412,11079.733057155694,15,0,0,1
3,8,1,212.65886202973613,31.913008771132723,6786.584129214073,21,1,1,0
3,8,0,145.95618834186698,46.84876046891781,6837.86650658438,0,0,0,1
9,4,1,63.00555796515195,36.54971991039396,2302.835496424395,23,3,1,0
6,7,1,88.41748723577429,29.55543488987056,2613.217287122888,13,1,0,0
9,1,0,182.034051801315,9.954497888248406,1812.0575842454912,2,2,1,0
5,6,0,78.53848494661858,25.325123033590835,1988.9967941449368,19,0,1,0
2,6,0,134.01346117018628,16.567468107339025,2220.263743891178,21,6,0,0
8,6,0,156.3791021302864,25.580023403613584,4000.181092328805,3,2,0,0
5,2,0,71.96867513488246,44.96655505830664,3236.183392926076,23,2,1,0
2,8,1,76.84043138158749,46.93343009307874,3606.385014569751,8,4,0,0
4,5,0,22.044060409687216,13.633859102280404,300.54561366783315,20,3,0,0
9,5,1,28.069212940005883,4.41307954266793,123.87166940432992,0,5,1,1
4,2,1,235.3280494515288,68.21445102681749,16052.773704547795,23,3,1,0
4,4,0,183.46436677758763,37.59930598715936,6898.132864210952,13,2,1,0
2,9,0,1.0174140022086933,29.17889816357061,29.687019560638262,12,4,0,0
6,9,1,203.5521012966941,6.939859850843769,1412.6230553438113,14,1,0,0
2,6,1,2.555874530151032,26.77844060847771,68.44233430837028,17,6,1,0
7,9,1,61.300676001553455,85.23564421356274,5225.002609719294,15,0,0,0
3,4,0,6.981398648558799,43.54622941852565,304.0135872123264,5,5,0,0
3,1,1,346.807907651774,4.769162324156774,1653.9832068924825,21,1,0,0
5,2,0,358.701826290825,20.193953311442225,7243.607932845978,15,0,1,0
3,1,1,94.38442216634148,195.10864861782184,18415.217059448874,10,2,0,1
2,8,1,49.791747820226206,39.31879825278336,1957.75168719694,6,4,0,0
9,9,1,71.74250170806926,16.87136019458028,1210.3935875771274,8,6,1,0
2,6,0,143.6743045898643,122.34861483701576,17578.3521542414,0,4,0,0
